,,,d1,d2,d3,num_face,sum,nflush,is_pair,dtot1,dtot2
"(4, 'h')","(8, 'h')","(14, 's')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 'h')","(14, 'c')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 'h')","(14, 'd')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 'h')","(14, 'h')",4,10,6,1,26,3,1,-2,16
"(4, 'h')","(9, 's')","(9, 'c')",5,5,0,0,22,1,2,5,5
"(4, 'h')","(9, 's')","(9, 'd')",5,5,0,0,22,1,2,5,5
"(4, 'h')","(9, 's')","(9, 'h')",5,5,0,0,22,2,2,5,5
"(4, 'h')","(9, 's')","(10, 's')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 's')","(10, 'c')",5,6,1,1,23,1,1,4,7
"(4, 'h')","(9, 's')","(10, 'd')",5,6,1,1,23,1,1,4,7
"(4, 'h')","(9, 's')","(10, 'h')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 's')","(11, 's')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 's')","(11, 'c')",5,7,2,1,24,1,1,3,9
"(4, 'h')","(9, 's')","(11, 'd')",5,7,2,1,24,1,1,3,9
"(4, 'h')","(9, 's')","(11, 'h')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 's')","(12, 's')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 's')","(12, 'c')",5,8,3,1,25,1,1,2,11
"(4, 'h')","(9, 's')","(12, 'd')",5,8,3,1,25,1,1,2,11
"(4, 'h')","(9, 's')","(12, 'h')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 's')","(13, 's')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 's')","(13, 'c')",5,9,4,1,26,1,1,1,13
"(4, 'h')","(9, 's')","(13, 'd')",5,9,4,1,26,1,1,1,13
"(4, 'h')","(9, 's')","(13, 'h')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 's')","(14, 's')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 's')","(14, 'c')",5,10,5,1,27,1,1,0,15
"(4, 'h')","(9, 's')","(14, 'd')",5,10,5,1,27,1,1,0,15
"(4, 'h')","(9, 's')","(14, 'h')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 'c')","(9, 'd')",5,5,0,0,22,1,2,5,5
"(4, 'h')","(9, 'c')","(9, 'h')",5,5,0,0,22,2,2,5,5
"(4, 'h')","(9, 'c')","(10, 's')",5,6,1,1,23,1,1,4,7
"(4, 'h')","(9, 'c')","(10, 'c')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 'c')","(10, 'd')",5,6,1,1,23,1,1,4,7
"(4, 'h')","(9, 'c')","(10, 'h')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 'c')","(11, 's')",5,7,2,1,24,1,1,3,9
"(4, 'h')","(9, 'c')","(11, 'c')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 'c')","(11, 'd')",5,7,2,1,24,1,1,3,9
"(4, 'h')","(9, 'c')","(11, 'h')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 'c')","(12, 's')",5,8,3,1,25,1,1,2,11
"(4, 'h')","(9, 'c')","(12, 'c')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 'c')","(12, 'd')",5,8,3,1,25,1,1,2,11
"(4, 'h')","(9, 'c')","(12, 'h')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 'c')","(13, 's')",5,9,4,1,26,1,1,1,13
"(4, 'h')","(9, 'c')","(13, 'c')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 'c')","(13, 'd')",5,9,4,1,26,1,1,1,13
"(4, 'h')","(9, 'c')","(13, 'h')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 'c')","(14, 's')",5,10,5,1,27,1,1,0,15
"(4, 'h')","(9, 'c')","(14, 'c')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 'c')","(14, 'd')",5,10,5,1,27,1,1,0,15
"(4, 'h')","(9, 'c')","(14, 'h')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 'd')","(9, 'h')",5,5,0,0,22,2,2,5,5
"(4, 'h')","(9, 'd')","(10, 's')",5,6,1,1,23,1,1,4,7
"(4, 'h')","(9, 'd')","(10, 'c')",5,6,1,1,23,1,1,4,7
"(4, 'h')","(9, 'd')","(10, 'd')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 'd')","(10, 'h')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 'd')","(11, 's')",5,7,2,1,24,1,1,3,9
"(4, 'h')","(9, 'd')","(11, 'c')",5,7,2,1,24,1,1,3,9
"(4, 'h')","(9, 'd')","(11, 'd')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 'd')","(11, 'h')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 'd')","(12, 's')",5,8,3,1,25,1,1,2,11
"(4, 'h')","(9, 'd')","(12, 'c')",5,8,3,1,25,1,1,2,11
"(4, 'h')","(9, 'd')","(12, 'd')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 'd')","(12, 'h')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 'd')","(13, 's')",5,9,4,1,26,1,1,1,13
"(4, 'h')","(9, 'd')","(13, 'c')",5,9,4,1,26,1,1,1,13
"(4, 'h')","(9, 'd')","(13, 'd')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 'd')","(13, 'h')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 'd')","(14, 's')",5,10,5,1,27,1,1,0,15
"(4, 'h')","(9, 'd')","(14, 'c')",5,10,5,1,27,1,1,0,15
"(4, 'h')","(9, 'd')","(14, 'd')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 'd')","(14, 'h')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 'h')","(10, 's')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 'h')","(10, 'c')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 'h')","(10, 'd')",5,6,1,1,23,2,1,4,7
"(4, 'h')","(9, 'h')","(10, 'h')",5,6,1,1,23,3,1,4,7
"(4, 'h')","(9, 'h')","(11, 's')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 'h')","(11, 'c')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 'h')","(11, 'd')",5,7,2,1,24,2,1,3,9
"(4, 'h')","(9, 'h')","(11, 'h')",5,7,2,1,24,3,1,3,9
"(4, 'h')","(9, 'h')","(12, 's')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 'h')","(12, 'c')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 'h')","(12, 'd')",5,8,3,1,25,2,1,2,11
"(4, 'h')","(9, 'h')","(12, 'h')",5,8,3,1,25,3,1,2,11
"(4, 'h')","(9, 'h')","(13, 's')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 'h')","(13, 'c')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 'h')","(13, 'd')",5,9,4,1,26,2,1,1,13
"(4, 'h')","(9, 'h')","(13, 'h')",5,9,4,1,26,3,1,1,13
"(4, 'h')","(9, 'h')","(14, 's')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 'h')","(14, 'c')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 'h')","(14, 'd')",5,10,5,1,27,2,1,0,15
"(4, 'h')","(9, 'h')","(14, 'h')",5,10,5,1,27,3,1,0,15
"(4, 'h')","(10, 's')","(10, 'c')",6,6,0,2,24,1,2,6,6
"(4, 'h')","(10, 's')","(10, 'd')",6,6,0,2,24,1,2,6,6
"(4, 'h')","(10, 's')","(10, 'h')",6,6,0,2,24,2,2,6,6
"(4, 'h')","(10, 's')","(11, 's')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 's')","(11, 'c')",6,7,1,2,25,1,1,5,8
"(4, 'h')","(10, 's')","(11, 'd')",6,7,1,2,25,1,1,5,8
"(4, 'h')","(10, 's')","(11, 'h')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 's')","(12, 's')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 's')","(12, 'c')",6,8,2,2,26,1,1,4,10
"(4, 'h')","(10, 's')","(12, 'd')",6,8,2,2,26,1,1,4,10
"(4, 'h')","(10, 's')","(12, 'h')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 's')","(13, 's')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 's')","(13, 'c')",6,9,3,2,27,1,1,3,12
"(4, 'h')","(10, 's')","(13, 'd')",6,9,3,2,27,1,1,3,12
"(4, 'h')","(10, 's')","(13, 'h')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 's')","(14, 's')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 's')","(14, 'c')",6,10,4,2,28,1,1,2,14
"(4, 'h')","(10, 's')","(14, 'd')",6,10,4,2,28,1,1,2,14
"(4, 'h')","(10, 's')","(14, 'h')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 'c')","(10, 'd')",6,6,0,2,24,1,2,6,6
"(4, 'h')","(10, 'c')","(10, 'h')",6,6,0,2,24,2,2,6,6
"(4, 'h')","(10, 'c')","(11, 's')",6,7,1,2,25,1,1,5,8
"(4, 'h')","(10, 'c')","(11, 'c')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 'c')","(11, 'd')",6,7,1,2,25,1,1,5,8
"(4, 'h')","(10, 'c')","(11, 'h')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 'c')","(12, 's')",6,8,2,2,26,1,1,4,10
"(4, 'h')","(10, 'c')","(12, 'c')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 'c')","(12, 'd')",6,8,2,2,26,1,1,4,10
"(4, 'h')","(10, 'c')","(12, 'h')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 'c')","(13, 's')",6,9,3,2,27,1,1,3,12
"(4, 'h')","(10, 'c')","(13, 'c')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 'c')","(13, 'd')",6,9,3,2,27,1,1,3,12
"(4, 'h')","(10, 'c')","(13, 'h')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 'c')","(14, 's')",6,10,4,2,28,1,1,2,14
"(4, 'h')","(10, 'c')","(14, 'c')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 'c')","(14, 'd')",6,10,4,2,28,1,1,2,14
"(4, 'h')","(10, 'c')","(14, 'h')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 'd')","(10, 'h')",6,6,0,2,24,2,2,6,6
"(4, 'h')","(10, 'd')","(11, 's')",6,7,1,2,25,1,1,5,8
"(4, 'h')","(10, 'd')","(11, 'c')",6,7,1,2,25,1,1,5,8
"(4, 'h')","(10, 'd')","(11, 'd')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 'd')","(11, 'h')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 'd')","(12, 's')",6,8,2,2,26,1,1,4,10
"(4, 'h')","(10, 'd')","(12, 'c')",6,8,2,2,26,1,1,4,10
"(4, 'h')","(10, 'd')","(12, 'd')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 'd')","(12, 'h')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 'd')","(13, 's')",6,9,3,2,27,1,1,3,12
"(4, 'h')","(10, 'd')","(13, 'c')",6,9,3,2,27,1,1,3,12
"(4, 'h')","(10, 'd')","(13, 'd')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 'd')","(13, 'h')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 'd')","(14, 's')",6,10,4,2,28,1,1,2,14
"(4, 'h')","(10, 'd')","(14, 'c')",6,10,4,2,28,1,1,2,14
"(4, 'h')","(10, 'd')","(14, 'd')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 'd')","(14, 'h')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 'h')","(11, 's')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 'h')","(11, 'c')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 'h')","(11, 'd')",6,7,1,2,25,2,1,5,8
"(4, 'h')","(10, 'h')","(11, 'h')",6,7,1,2,25,3,1,5,8
"(4, 'h')","(10, 'h')","(12, 's')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 'h')","(12, 'c')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 'h')","(12, 'd')",6,8,2,2,26,2,1,4,10
"(4, 'h')","(10, 'h')","(12, 'h')",6,8,2,2,26,3,1,4,10
"(4, 'h')","(10, 'h')","(13, 's')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 'h')","(13, 'c')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 'h')","(13, 'd')",6,9,3,2,27,2,1,3,12
"(4, 'h')","(10, 'h')","(13, 'h')",6,9,3,2,27,3,1,3,12
"(4, 'h')","(10, 'h')","(14, 's')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 'h')","(14, 'c')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 'h')","(14, 'd')",6,10,4,2,28,2,1,2,14
"(4, 'h')","(10, 'h')","(14, 'h')",6,10,4,2,28,3,1,2,14
"(4, 'h')","(11, 's')","(11, 'c')",7,7,0,2,26,1,2,7,7
"(4, 'h')","(11, 's')","(11, 'd')",7,7,0,2,26,1,2,7,7
"(4, 'h')","(11, 's')","(11, 'h')",7,7,0,2,26,2,2,7,7
"(4, 'h')","(11, 's')","(12, 's')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 's')","(12, 'c')",7,8,1,2,27,1,1,6,9
"(4, 'h')","(11, 's')","(12, 'd')",7,8,1,2,27,1,1,6,9
"(4, 'h')","(11, 's')","(12, 'h')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 's')","(13, 's')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 's')","(13, 'c')",7,9,2,2,28,1,1,5,11
"(4, 'h')","(11, 's')","(13, 'd')",7,9,2,2,28,1,1,5,11
"(4, 'h')","(11, 's')","(13, 'h')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 's')","(14, 's')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 's')","(14, 'c')",7,10,3,2,29,1,1,4,13
"(4, 'h')","(11, 's')","(14, 'd')",7,10,3,2,29,1,1,4,13
"(4, 'h')","(11, 's')","(14, 'h')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 'c')","(11, 'd')",7,7,0,2,26,1,2,7,7
"(4, 'h')","(11, 'c')","(11, 'h')",7,7,0,2,26,2,2,7,7
"(4, 'h')","(11, 'c')","(12, 's')",7,8,1,2,27,1,1,6,9
"(4, 'h')","(11, 'c')","(12, 'c')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 'c')","(12, 'd')",7,8,1,2,27,1,1,6,9
"(4, 'h')","(11, 'c')","(12, 'h')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 'c')","(13, 's')",7,9,2,2,28,1,1,5,11
"(4, 'h')","(11, 'c')","(13, 'c')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 'c')","(13, 'd')",7,9,2,2,28,1,1,5,11
"(4, 'h')","(11, 'c')","(13, 'h')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 'c')","(14, 's')",7,10,3,2,29,1,1,4,13
"(4, 'h')","(11, 'c')","(14, 'c')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 'c')","(14, 'd')",7,10,3,2,29,1,1,4,13
"(4, 'h')","(11, 'c')","(14, 'h')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 'd')","(11, 'h')",7,7,0,2,26,2,2,7,7
"(4, 'h')","(11, 'd')","(12, 's')",7,8,1,2,27,1,1,6,9
"(4, 'h')","(11, 'd')","(12, 'c')",7,8,1,2,27,1,1,6,9
"(4, 'h')","(11, 'd')","(12, 'd')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 'd')","(12, 'h')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 'd')","(13, 's')",7,9,2,2,28,1,1,5,11
"(4, 'h')","(11, 'd')","(13, 'c')",7,9,2,2,28,1,1,5,11
"(4, 'h')","(11, 'd')","(13, 'd')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 'd')","(13, 'h')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 'd')","(14, 's')",7,10,3,2,29,1,1,4,13
"(4, 'h')","(11, 'd')","(14, 'c')",7,10,3,2,29,1,1,4,13
"(4, 'h')","(11, 'd')","(14, 'd')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 'd')","(14, 'h')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 'h')","(12, 's')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 'h')","(12, 'c')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 'h')","(12, 'd')",7,8,1,2,27,2,1,6,9
"(4, 'h')","(11, 'h')","(12, 'h')",7,8,1,2,27,3,1,6,9
"(4, 'h')","(11, 'h')","(13, 's')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 'h')","(13, 'c')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 'h')","(13, 'd')",7,9,2,2,28,2,1,5,11
"(4, 'h')","(11, 'h')","(13, 'h')",7,9,2,2,28,3,1,5,11
"(4, 'h')","(11, 'h')","(14, 's')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 'h')","(14, 'c')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 'h')","(14, 'd')",7,10,3,2,29,2,1,4,13
"(4, 'h')","(11, 'h')","(14, 'h')",7,10,3,2,29,3,1,4,13
"(4, 'h')","(12, 's')","(12, 'c')",8,8,0,2,28,1,2,8,8
"(4, 'h')","(12, 's')","(12, 'd')",8,8,0,2,28,1,2,8,8
"(4, 'h')","(12, 's')","(12, 'h')",8,8,0,2,28,2,2,8,8
"(4, 'h')","(12, 's')","(13, 's')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 's')","(13, 'c')",8,9,1,2,29,1,1,7,10
"(4, 'h')","(12, 's')","(13, 'd')",8,9,1,2,29,1,1,7,10
"(4, 'h')","(12, 's')","(13, 'h')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 's')","(14, 's')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 's')","(14, 'c')",8,10,2,2,30,1,1,6,12
"(4, 'h')","(12, 's')","(14, 'd')",8,10,2,2,30,1,1,6,12
"(4, 'h')","(12, 's')","(14, 'h')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 'c')","(12, 'd')",8,8,0,2,28,1,2,8,8
"(4, 'h')","(12, 'c')","(12, 'h')",8,8,0,2,28,2,2,8,8
"(4, 'h')","(12, 'c')","(13, 's')",8,9,1,2,29,1,1,7,10
"(4, 'h')","(12, 'c')","(13, 'c')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 'c')","(13, 'd')",8,9,1,2,29,1,1,7,10
"(4, 'h')","(12, 'c')","(13, 'h')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 'c')","(14, 's')",8,10,2,2,30,1,1,6,12
"(4, 'h')","(12, 'c')","(14, 'c')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 'c')","(14, 'd')",8,10,2,2,30,1,1,6,12
"(4, 'h')","(12, 'c')","(14, 'h')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 'd')","(12, 'h')",8,8,0,2,28,2,2,8,8
"(4, 'h')","(12, 'd')","(13, 's')",8,9,1,2,29,1,1,7,10
"(4, 'h')","(12, 'd')","(13, 'c')",8,9,1,2,29,1,1,7,10
"(4, 'h')","(12, 'd')","(13, 'd')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 'd')","(13, 'h')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 'd')","(14, 's')",8,10,2,2,30,1,1,6,12
"(4, 'h')","(12, 'd')","(14, 'c')",8,10,2,2,30,1,1,6,12
"(4, 'h')","(12, 'd')","(14, 'd')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 'd')","(14, 'h')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 'h')","(13, 's')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 'h')","(13, 'c')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 'h')","(13, 'd')",8,9,1,2,29,2,1,7,10
"(4, 'h')","(12, 'h')","(13, 'h')",8,9,1,2,29,3,1,7,10
"(4, 'h')","(12, 'h')","(14, 's')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 'h')","(14, 'c')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 'h')","(14, 'd')",8,10,2,2,30,2,1,6,12
"(4, 'h')","(12, 'h')","(14, 'h')",8,10,2,2,30,3,1,6,12
"(4, 'h')","(13, 's')","(13, 'c')",9,9,0,2,30,1,2,9,9
"(4, 'h')","(13, 's')","(13, 'd')",9,9,0,2,30,1,2,9,9
"(4, 'h')","(13, 's')","(13, 'h')",9,9,0,2,30,2,2,9,9
"(4, 'h')","(13, 's')","(14, 's')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 's')","(14, 'c')",9,10,1,2,31,1,1,8,11
"(4, 'h')","(13, 's')","(14, 'd')",9,10,1,2,31,1,1,8,11
"(4, 'h')","(13, 's')","(14, 'h')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 'c')","(13, 'd')",9,9,0,2,30,1,2,9,9
"(4, 'h')","(13, 'c')","(13, 'h')",9,9,0,2,30,2,2,9,9
"(4, 'h')","(13, 'c')","(14, 's')",9,10,1,2,31,1,1,8,11
"(4, 'h')","(13, 'c')","(14, 'c')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 'c')","(14, 'd')",9,10,1,2,31,1,1,8,11
"(4, 'h')","(13, 'c')","(14, 'h')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 'd')","(13, 'h')",9,9,0,2,30,2,2,9,9
"(4, 'h')","(13, 'd')","(14, 's')",9,10,1,2,31,1,1,8,11
"(4, 'h')","(13, 'd')","(14, 'c')",9,10,1,2,31,1,1,8,11
"(4, 'h')","(13, 'd')","(14, 'd')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 'd')","(14, 'h')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 'h')","(14, 's')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 'h')","(14, 'c')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 'h')","(14, 'd')",9,10,1,2,31,2,1,8,11
"(4, 'h')","(13, 'h')","(14, 'h')",9,10,1,2,31,3,1,8,11
"(4, 'h')","(14, 's')","(14, 'c')",10,10,0,2,32,1,2,10,10
"(4, 'h')","(14, 's')","(14, 'd')",10,10,0,2,32,1,2,10,10
"(4, 'h')","(14, 's')","(14, 'h')",10,10,0,2,32,2,2,10,10
"(4, 'h')","(14, 'c')","(14, 'd')",10,10,0,2,32,1,2,10,10
"(4, 'h')","(14, 'c')","(14, 'h')",10,10,0,2,32,2,2,10,10
"(4, 'h')","(14, 'd')","(14, 'h')",10,10,0,2,32,2,2,10,10
"(5, 's')","(5, 'c')","(5, 'd')",0,0,0,0,15,1,3,0,0
"(5, 's')","(5, 'c')","(5, 'h')",0,0,0,0,15,1,3,0,0
"(5, 's')","(5, 'c')","(6, 's')",0,1,1,0,16,2,2,-1,2
"(5, 's')","(5, 'c')","(6, 'c')",0,1,1,0,16,2,2,-1,2
"(5, 's')","(5, 'c')","(6, 'd')",0,1,1,0,16,1,2,-1,2
"(5, 's')","(5, 'c')","(6, 'h')",0,1,1,0,16,1,2,-1,2
"(5, 's')","(5, 'c')","(7, 's')",0,2,2,0,17,2,2,-2,4
"(5, 's')","(5, 'c')","(7, 'c')",0,2,2,0,17,2,2,-2,4
"(5, 's')","(5, 'c')","(7, 'd')",0,2,2,0,17,1,2,-2,4
"(5, 's')","(5, 'c')","(7, 'h')",0,2,2,0,17,1,2,-2,4
"(5, 's')","(5, 'c')","(8, 's')",0,3,3,0,18,2,2,-3,6
"(5, 's')","(5, 'c')","(8, 'c')",0,3,3,0,18,2,2,-3,6
"(5, 's')","(5, 'c')","(8, 'd')",0,3,3,0,18,1,2,-3,6
"(5, 's')","(5, 'c')","(8, 'h')",0,3,3,0,18,1,2,-3,6
"(5, 's')","(5, 'c')","(9, 's')",0,4,4,0,19,2,2,-4,8
"(5, 's')","(5, 'c')","(9, 'c')",0,4,4,0,19,2,2,-4,8
"(5, 's')","(5, 'c')","(9, 'd')",0,4,4,0,19,1,2,-4,8
"(5, 's')","(5, 'c')","(9, 'h')",0,4,4,0,19,1,2,-4,8
"(5, 's')","(5, 'c')","(10, 's')",0,5,5,1,20,2,2,-5,10
"(5, 's')","(5, 'c')","(10, 'c')",0,5,5,1,20,2,2,-5,10
"(5, 's')","(5, 'c')","(10, 'd')",0,5,5,1,20,1,2,-5,10
"(5, 's')","(5, 'c')","(10, 'h')",0,5,5,1,20,1,2,-5,10
"(5, 's')","(5, 'c')","(11, 's')",0,6,6,1,21,2,2,-6,12
"(5, 's')","(5, 'c')","(11, 'c')",0,6,6,1,21,2,2,-6,12
"(5, 's')","(5, 'c')","(11, 'd')",0,6,6,1,21,1,2,-6,12
"(5, 's')","(5, 'c')","(11, 'h')",0,6,6,1,21,1,2,-6,12
"(5, 's')","(5, 'c')","(12, 's')",0,7,7,1,22,2,2,-7,14
"(5, 's')","(5, 'c')","(12, 'c')",0,7,7,1,22,2,2,-7,14
"(5, 's')","(5, 'c')","(12, 'd')",0,7,7,1,22,1,2,-7,14
"(5, 's')","(5, 'c')","(12, 'h')",0,7,7,1,22,1,2,-7,14
"(5, 's')","(5, 'c')","(13, 's')",0,8,8,1,23,2,2,-8,16
"(5, 's')","(5, 'c')","(13, 'c')",0,8,8,1,23,2,2,-8,16
"(5, 's')","(5, 'c')","(13, 'd')",0,8,8,1,23,1,2,-8,16
"(5, 's')","(5, 'c')","(13, 'h')",0,8,8,1,23,1,2,-8,16
"(5, 's')","(5, 'c')","(14, 's')",0,9,9,1,24,2,2,-9,18
"(5, 's')","(5, 'c')","(14, 'c')",0,9,9,1,24,2,2,-9,18
"(5, 's')","(5, 'c')","(14, 'd')",0,9,9,1,24,1,2,-9,18
"(5, 's')","(5, 'c')","(14, 'h')",0,9,9,1,24,1,2,-9,18
"(5, 's')","(5, 'd')","(5, 'h')",0,0,0,0,15,1,3,0,0
"(5, 's')","(5, 'd')","(6, 's')",0,1,1,0,16,2,2,-1,2
"(5, 's')","(5, 'd')","(6, 'c')",0,1,1,0,16,1,2,-1,2
"(5, 's')","(5, 'd')","(6, 'd')",0,1,1,0,16,2,2,-1,2
"(5, 's')","(5, 'd')","(6, 'h')",0,1,1,0,16,1,2,-1,2
"(5, 's')","(5, 'd')","(7, 's')",0,2,2,0,17,2,2,-2,4
"(5, 's')","(5, 'd')","(7, 'c')",0,2,2,0,17,1,2,-2,4
"(5, 's')","(5, 'd')","(7, 'd')",0,2,2,0,17,2,2,-2,4
"(5, 's')","(5, 'd')","(7, 'h')",0,2,2,0,17,1,2,-2,4
"(5, 's')","(5, 'd')","(8, 's')",0,3,3,0,18,2,2,-3,6
